SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.642730806655481,2.8886318006908085,-0.8623883895149888,-1.0566850672561876,-0.15500125458698452,0.9333045543165417,2.4220144567107593
2.7845371711775733,2.988106663403238,-0.12083757864571598,-0.7293884831891699,1.1424420143100265,3.30537425818848,1.596783411119393
2.443583265766441,2.8374487605034675,-0.9303167080678992,-1.3332130325661093,1.0257781781421753,0.023786383100297796,3.658127882654744
2.5205850567054395,2.819908366591078,-0.8510670030895037,-1.5694815281636236,0.7288156860785542,-0.20289102607175297,3.06694510114409
2.8205664126272985,2.972983194489255,-0.8510670030895037,-0.9605690705315041,-0.40482684314844347,1.9553899708109204,1.3079653039510033
2.402959671929052,2.815534969962194,-0.8793704691532164,-1.8937343124877564,1.3227406702057962,-0.6757393888365515,3.8903901115195385
2.5279085869453923,2.806119515887263,-0.8567276963022462,-1.331889027927014,1.3922676028714853,0.18902989911552381,2.976825843213624
2.7124065044872077,2.9860366100578783,-0.6359606610052871,-0.2731691769629254,-0.05954902499510634,9.250516828287314,1.8271460786807572
2.8192330314383693,2.8520840309822417,-0.9133346284296716,-1.6583137234305554,2.254872936961051,-0.00306846870185858,1.2310294713640637
2.486179596237299,2.8055995752101186,-0.8737097759404738,-1.3268039539395078,1.9001677381072817,0.0825523073310463,3.1537661075205885
2.544066687647724,2.8592105946346567,-0.7435138320473954,-0.14797989604031536,-0.49085169203988926,5.012916910318009,2.760353215426703
2.7124065044872077,2.9860366100578783,-0.8850311623659589,0.42523064201831656,2.2725492757743617,9.250516828287314,1.7574365883884435
2.696140247117883,2.721677133661003,-0.9133346284296716,-1.1476765369242812,-0.9374738527228749,0.9167289907861306,1.797832942444601
2.5323991040752447,2.7825800938949845,-0.8171028438130484,-1.4660493545654494,0.6757866696386219,-0.04935568842865846,2.7711726804192334
2.356373799822766,2.742996397447517,-0.9076739352169291,-1.5377187191159942,0.6262929209613517,-0.3643639826719822,3.981577051156842
2.697025079717398,2.679588457329687,-0.8397456166640186,-1.1203243160069503,-0.9386522753104288,0.962759228062693,1.7549208844189783
